16510,"['Germany', 'EC Economic and Social Committee', 'appointment of staff']"
16511,"['appointment of staff', 'Germany', 'EC Economic and Social Committee']"
16512,"['Germany', 'control of State aid', 'State aid', 'aid for restructuring', 'aeronautical industry']"
16513,"['scientific cooperation', 'Republic of Moldova', 'accession to an agreement', 'international agreement', 'cooperation agreement']"
16514,"['customs document', 'surveillance concerning imports', 'veterinary inspection', 'domestic animal', 'transport of animals']"
16515,"['transport of animals', 'Romania', 'equidae', 'Community import', 'surveillance concerning imports', 'customs document', 'veterinary inspection']"
16516,"['derogation from Community law', 'plant health legislation', 'Japan', 'Community import', 'protection of plant life', 'customs regulations']"
16517,"['derogation from Community law', 'Australia', 'Community import', 'customs regulations', 'environmental protection', 'plant health legislation']"
16518,"['animal plague', 'swine', 'veterinary inspection', 'EU country', 'Slovak Republic']"
16519,"['animal plague', 'swine', 'wildlife', 'France', 'vaccination']"
16520,"['aid system', 'production aid', 'State aid', 'Spain', 'producer group', 'olive oil']"
16521,"['Egypt', 'potato', 'plant disease', 'originating product', 'health control', 'plant health legislation', 'import policy']"
16522,"['EC body and agency', 'police', 'Community budget']"
16523,"['State aid', 'France', 'control of State aid', 'investment aid', 'financial aid', 'television']"
16524,"['transport of animals', 'domestic animal', 'health control', 'vaccination', 'rabies', 'EU country', 'third country']"
16525,"['animal disease', 'disease prevention', 'action programme', 'EU country', 'Community financing']"
16526,"['air transport', 'transport company', 'EC cooperation agreement', 'France', 'Italy', 'competition law']"
16527,"['marketing', 'seed', 'crop production', 'marketing standard']"
16528,"['EC agreement', 'Norway', 'information transfer', 'data protection', 'confidentiality', 'European security']"
16529,"['legal aid', 'access to the courts', 'judicial cooperation', 'cross-border cooperation', 'form', 'approximation of laws']"
16530,"['foodstuffs legislation', 'marketing', 'marketing standard', 'milk product']"
16531,"['Community programme', 'vocational training', 'audio-visual programme', 'audio-visual communications policy', 'in-service training']"
16532,"['audio-visual communications policy', 'audio-visual programme', 'dissemination of culture', 'financial aid', 'Community programme', 'European audio-visual area']"
16533,"['action programme', 'Community programme', 'equality between men and women', 'association', 'financial aid']"
16534,"['Schengen Agreement', 'Switzerland', 'signature of an agreement']"
16535,"['aquaculture', 'fish farming', 'animal disease', 'health control']"
16536,"['derogation from Community law', 'tax harmonisation', 'France', 'Italy', 'tunnel', 'toll']"
16537,"['derogation from Community law', 'tax harmonisation', 'Spain', 'VAT', 'gold', ""jewellery and goldsmith's articles""]"
16538,"['derogation from Community law', 'tax harmonisation', 'United Kingdom', 'VAT', 'vehicle rental', 'tax relief']"
16539,"['derogation from Community law', 'tax harmonisation', 'France', 'VAT', 'gold', ""jewellery and goldsmith's articles""]"
16540,"['health certificate', 'health legislation', 'import', 'meat product', 'originating product', 'third country']"
16541,"['EC body and agency', 'public health', 'Community programme', 'management', 'powers of the EC Institutions', 'operation of the Institutions']"
16542,"['Switzerland', 'free movement of persons', 'signature of an agreement', 'EC agreement']"
16543,"['Community aid', 'aid policy', 'financial aid', 'Serbia and Montenegro']"
16544,"['appointment of staff', 'aquaculture', 'EC advisory committee', 'common fisheries policy']"
16545,"['derogation from Community law', 'VAT', 'tax system', 'tax harmonisation', 'Austria']"
16546,"['external frontier of the Community', 'Community migration policy', 'Community financing', 'admission of aliens', 'administrative cooperation']"
16547,"['import licence', 'import policy', 'Canada', 'Chile', 'Serbia and Montenegro', 'animal disease', 'health certificate', 'veterinary legislation']"
16548,"['data collection', 'tourism statistics', 'statistical method', 'Community statistics']"
16549,"['trans-European network', 'transport network', 'enlargement of the Union', 'transport policy']"
16550,"['EC cooperation agreement', 'China', 'administrative cooperation', 'customs cooperation']"
16551,"['Baltic Sea', 'fishery management', 'fishing agreement', 'Russia', 'European Union', 'accession to the European Union', 'Baltic States', 'Poland']"
16552,"['international trade', 'designation of origin', 'wine', 'France', 'bilateral agreement', 'EC Commission', 'Canada']"
16553,"['rye', 'marketing', 'derogation from Community law', 'plant health control', 'marketing standard']"
16554,"['seed', 'marketing', 'marketing standard', 'derogation from Community law', 'plant health control']"
16555,"['EC association agreement', 'Former Yugoslav Republic of Macedonia', 'accession to the European Union']"
16556,"['EC agreement', 'Liechtenstein', 'tax on income', 'savings', 'interest', 'signature of an agreement']"
16557,"['animal disease', 'sheep', 'disease prevention', 'transport of animals', 'Spain', 'Portugal', 'veterinary legislation']"
16558,"['International Criminal Tribunal', 'Yugoslavia', 'economic sanctions', 'fight against crime', 'natural person']"
16559,"['product safety', 'consumer protection', 'marketing', 'disclosure of information', 'information transfer']"
16560,"['appointment of staff', 'EC committee', 'labour inspectorate', 'accession to the European Union']"
16561,"['international conference', 'animal welfare', 'Community financing', 'Chile', 'EC agreement']"
16562,"['EC agreement', 'ACP countries', 'India', 'guaranteed price', 'cane sugar']"
16563,"['health control', 'health certificate', 'import', 'fish', 'aquaculture', 'food consumption']"
16564,"['contract terms', 'cross-frontier data flow', 'personal data', 'protection of privacy', 'rights of the individual', 'confidentiality']"
16565,"['Greece', 'loss', 'public finance']"
16566,"['Hungary', 'loss', 'public finance']"
16567,"['motor vehicle', 'theft', 'fight against crime', 'cooperation policy', 'EU country']"
16568,"['derogation from Community law', 'Azores', 'electrical energy', 'energy production', 'energy transport', 'energy distribution', 'energy supply', 'single market']"
16569,"['animal welfare', 'livestock farming', 'public awareness campaign', 'sample survey', 'Community financing']"
16570,"['action programme', 'animal disease', 'disease prevention', 'zoonosis', 'veterinary inspection', 'health control', 'financial aid']"
16571,"['common defence policy', 'management', 'Community financing', 'Community expenditure', 'financial regulation']"
16572,"['United Kingdom', 'free movement of persons', 'Schengen Agreement', 'Gibraltar', 'EU judicial cooperation', 'border control']"
16573,"['Community law', 'codecision procedure', 'Council of the European Union', 'European Parliament', 'admission of aliens', 'right of asylum', 'immigration']"
16574,"['EC advisory committee', 'appointment of staff', 'Community research policy']"
16575,"['police cooperation', 'Europol', 'power to negotiate', 'Australia']"
16576,"['European Foundation for the Improvement of Living and Working Conditions', 'appointment of staff']"
16577,"['professional qualifications', 'vocational training', 'job application', 'information medium', 'equal treatment', 'Community employment policy']"
16578,"['international sanctions', 'Liberia', 'economic resources', 'head of State', 'foreign capital']"
16579,"['political asylum', 'aid to refugees', 'Palestinian question', 'residence permit', 'EU country']"
16580,"['Democratic Republic of Congo', ""the EU's international role"", 'peacekeeping', 'financial aid', 'non-refundable aid', 'police cooperation']"
16581,"['EC body and agency', 'common defence policy', 'operation of the Institutions']"
16582,"['satellite navigation', 'Community programme', 'EC body and agency', 'European security']"
16583,"['Iraq', 'economic sanctions', 'trading operation', 'trade restriction', 'military equipment', 'development aid']"
16584,"['CFSP', 'Bosnia-Herzegovina', 'peacekeeping', 'appointment of staff', 'EU relations', 'NATO', ""the EU's international role"", 'military intervention']"
16585,"['International Criminal Tribunal', 'Yugoslavia', 'economic sanctions', 'natural person', 'fight against crime']"
16586,"['Libya', 'international sanctions', 'UN Security Council', 'export restriction', 'diplomatic representation', 'economic relations', 'repeal']"
16587,"['Democratic Republic of Congo', 'police cooperation', ""the EU's international role"", 'peacekeeping', 'operation of the Institutions', 'rules of procedure']"
16588,"[""children's rights"", 'sexual violence', 'fight against crime', 'paedophilia', 'child pornography', 'child protection']"
16589,"['European convention', 'Europol', 'EU police cooperation', 'information transfer', 'information system', 'data collection', 'information processing']"
16590,"['Europol', 'staff regulations']"
16591,"['drug traffic', 'penalty', 'criminal procedure', 'Community law - national law', 'penal code']"
16592,"['European cooperation', 'civil defence', 'risk prevention', 'research programme']"
16593,"['medicament', 'public health', 'consumer protection', 'health policy', 'information transfer']"
16594,"['drug traffic', 'fight against crime', 'vocational training']"
16595,"['drug addiction', 'road transport', 'transport accident']"
16596,"['drug addiction', 'young person', 'family']"
16597,"['EU police cooperation', 'summit meeting', 'European Council', 'public safety', 'border control']"
16598,"['private sector', 'public sector', 'organised crime', 'fight against crime']"
16599,"['radioactive effluent', 'nuclear reactor', 'information transfer', 'environmental monitoring']"
16600,"['product safety', 'food inspection', 'foodstuffs legislation', 'consumer information', 'product safety', 'poultrymeat', 'aromatic plant', 'cheese']"
16601,"['pesticide residue', 'cereals', 'crop production', 'plant health legislation', 'plant health control']"
16602,"['animal nutrition', 'food inspection', 'foodstuffs legislation']"
16603,"['transport regulations', 'road safety', 'common transport policy']"
16604,"['approximation of laws', 'transport licence', 'transport company', 'rail transport']"
16605,"['sampling', 'narcotic', 'drug traffic']"
16606,"['animal nutrition', 'toxic substance', 'food inspection']"
16607,"['food safety', 'food inspection', 'toxic substance']"
16608,"['traceability', 'genetically modified organism', 'human nutrition', 'labelling', 'European standard', 'animal nutrition']"
16609,"['organisation', 'stock-exchange listing', 'board of directors', 'pay', 'dissemination of information', 'annual report']"
16610,"['foodstuff', 'marketing', 'public health', 'plastics', 'chemical product', 'packaging product', 'adjuvant']"
16611,"['pesticide residue', 'food inspection', 'cereals', 'foodstuff', 'crop production', 'marketing standard']"
16612,"['motor vehicle', 'motor vehicle pollution', 'greenhouse gas', 'motor fuel', 'technical standard', 'approximation of laws']"
16613,"['derogation from Community law', 'maritime transport', 'carriage of goods', 'fats']"
16614,"['foodstuff', 'human nutrition', 'nutrition', 'food additive', 'foodstuffs legislation']"
16615,"['derogation from Community law', 'foodstuff', 'nutrition', 'market approval', 'food additive', 'foodstuffs legislation']"
16616,"['VAT', 'tax exemption', 'basis of tax assessment', 'provision of services', 'distributive trades']"
16617,"['single market', 'energy policy', 'heating', 'energy production', 'electrical energy']"
16618,"['testing', 'chemical product', 'research body', 'health control', 'information transfer', 'codification of Community law']"
16619,"['testing', 'chemical product', 'research body', 'codification of Community law', 'approximation of laws', 'health control']"
16620,"['motor vehicle', 'safety device', 'speed control', 'marketing standard']"
16621,"['packaging', 'waste recycling', 'environmental protection', 'waste management']"
16622,"['foodstuff', 'labelling', 'cellulose', 'approximation of laws', 'public health', 'toxic substance']"
16623,"['provision of services', 'tax harmonisation', 'VAT rate', 'VAT', 'employment policy']"
16624,"['foodstuff', 'food standard', 'food inspection', 'toxic substance', 'national implementation of Community law', 'EU country']"
16625,"['award of contract', 'transport policy', 'water', 'postal service']"
16626,"['award of contract', 'public contract', 'supplies contract', 'works contract', 'services contract']"
16627,"['foodstuff', 'marketing', 'public health', 'raw material', 'chemical product', 'packaging product', 'adjuvant']"
16628,"['marketing standard', 'plant health product', 'information transfer', 'confidentiality', 'testing', 'administrative formalities']"
16629,"['marketing restriction', 'dyestuff', 'textile industry', 'leather industry']"
16630,"['metrology', 'measuring equipment', 'approximation of laws', 'EC conformity marking']"
16631,"['safety standard', 'quality standard', 'cytology', 'health policy']"
16632,"['medicament', 'medical plant', 'public health', 'pharmaceutical legislation', 'consolidation of Community law', 'legal code', 'approximation of laws', 'single market']"
16633,"['issue of securities', 'takeover bid', 'organisation', 'securities']"
16634,"['approximation of laws', 'prevention of pollution', 'combustion gases', 'motor vehicle', 'technical standard']"
16635,"['medicament', 'public health', 'pharmaceutical legislation', 'consolidation of Community law', 'legal code', 'approximation of laws', 'single market']"
16636,"['veterinary drug', 'public health', 'pharmaceutical legislation', 'consolidation of Community law', 'legal code', 'approximation of laws', 'single market']"
16637,"['marketing standard', 'vineyard', 'plant propagation']"
16638,"['market approval', 'marketing standard', 'plant health product', 'information transfer']"
16639,"['parasitology', 'plant disease', 'plant health control', 'plant health legislation', 'protection of plant life']"
16640,"['protected area', 'plant health control', 'plant disease', 'protection of plant life', 'parasitology', 'EU country']"
16641,"['safety standard', 'quality standard', 'blood transfusion', 'health control', 'public health']"
16642,"['consumer information', 'labelling', 'product designation', 'textile product']"
16643,"['polluter pays principle', 'environmental liability', 'pollution control measures', 'prevention of pollution']"
16644,"['civil aviation', 'transport safety', 'aircraft', 'airport', 'EU country', 'air safety', 'third country']"
16645,"['occupational safety', 'occupational health', 'carcinogenic substance', 'dangerous substance', 'health risk', 'safety standard']"
16646,"['European citizenship', 'residence permit', 'freedom of movement', 'visa policy', 'foreign national']"
16647,"['credit institution', 'financial instrument', 'financial market', 'investment company', 'provision of services', 'securities']"
16648,"['occupational health', 'occupational safety', 'electromagnetic interference', 'European standard', 'CENELEC']"
16649,"['human nutrition', 'animal product', 'health legislation', 'foodstuff']"
16650,"['environmental monitoring', 'industrial pollution', 'organic chemical', 'pollution control measures', 'solvent', 'paints and varnishes']"
16651,"['food inspection', 'baby food', 'food standard']"
16652,"['foodstuff', 'foodstuffs legislation', 'food inspection', 'public health', 'food inspection', 'toxic substance']"
16653,"['approximation of laws', 'consumer protection', 'food additive', 'foodstuffs legislation', 'human nutrition']"
16654,"['sweetener', 'food standard', 'marketing standard', 'labelling', 'foodstuffs legislation', 'human nutrition']"
16655,"['food additive', 'food chemistry', 'food colouring', 'foodstuff', 'foodstuffs legislation', 'human nutrition']"
16656,"['transport policy', 'rail transport', 'transport licence', 'charges for use of infrastructure', 'transport safety', 'transport capacity', 'Community certification', 'approximation of laws']"
16657,"['rail transport', 'high-speed transport', 'trans-European network', 'technical standard', 'harmonisation of standards']"
16658,"['rail transport', 'freight rate', 'transport network', 'trans-European network', 'sustainable mobility', 'freedom to provide services']"
16659,"['toll', 'electronic equipment', 'CEN', 'non-ionising radiation', 'EU country', 'technical standard']"
16660,"['trans-European network', 'transport network', 'road safety', 'tunnel']"
16661,"['marketing standard', 'seed', 'fodder plant', 'disclosure of information']"
16662,"['direct tax', 'VAT', 'mutual recognition principle', 'tax evasion', 'tax harmonisation']"
16663,"['explosive', 'free movement of goods', 'harmonisation of standards', 'safety standard', 'transport of dangerous goods']"
16664,"['marketing standard', 'plant health product', 'information transfer']"
16665,"['marketing standard', 'pesticide residue', 'crop production', 'intra-Community trade', 'Community export', 'food inspection']"
16666,"['marketing standard', 'plant health product', 'information transfer']"
16667,"['cereals', 'pesticide residue', 'plant health control', 'disclosure of information']"
16668,"['marketing standard', 'plant health product']"
16669,"['free movement of goods', 'freedom to provide services', 'transport policy', 'tax system', 'farming sector', 'accession to the European Union']"
16670,"['security of supply', 'natural gas']"
16671,"['health legislation', 'import', 'Community transit', 'live animal']"
16672,"['credit institution', 'provision of services', 'economic analysis']"
16673,"['parasitology', 'plant health control', 'animal disease', 'protection of plant life', 'plant health legislation']"
16674,"['marketing standard', 'plant health product']"
16675,"['financial legislation', 'financial market', 'dissemination of information', 'information transfer', 'insider trading', 'securities']"
16677,"['energy-generating product', 'electrical energy', 'derogation from Community law', 'tax system', 'tax exemption', 'accession to the European Union', 'EC transitional period']"
16678,"['energy-generating product', 'electrical energy', 'derogation from Community law', 'tax system', 'tax exemption', 'accession to the European Union', 'EC transitional period', 'Cyprus']"
16679,"['tax system', 'tax', 'EU country', 'group of companies', 'EC transitional period', 'tax on income', 'savings', 'interest']"
16680,"['foodstuff', 'labelling', 'consumer information', 'chemical product', 'approximation of laws']"
16681,"['motor vehicle', 'commercial vehicle', 'heating', 'motor fuel', 'gas', 'technical standard']"
16682,"['claim', 'redemption', 'distribution of Community funding', 'form', 'administrative cooperation', 'EAGGF', 'information transfer', 'accession to the European Union']"
16683,"['indemnification', 'help for victims', 'JHA']"
16684,"['residence permit', 'trafficking in persons', 'visa policy', 'administrative formalities', 'access to education', 'job access', 'foreign national', 'health care', 'help for victims', 'illegal migration']"
16685,"['carriage of passengers', 'illegal migration', 'transport company', 'border control', 'personal data', 'disclosure of information', 'penalty']"
16686,"['product designation', 'Germany', 'Austria', 'fruit product', 'consumer information', 'human nutrition']"
16687,"['derogation from Community law', 'Estonia', 'approximation of laws', 'single market', 'electrical energy', 'energy production', 'energy transport', 'energy distribution', 'energy supply']"
16688,"['motor vehicle', 'Community certification', 'two-wheeled vehicle', 'weight and size', 'marketing standard']"
16689,"['cosmetic product', 'dyestuffs industry', 'European standard', 'national implementation of Community law', 'product safety', 'consumer protection']"
16690,"['cosmetic product', 'European standard', 'consumer protection', 'national implementation of Community law', 'product safety']"
16691,"['cosmetic product', 'dangerous substance', 'health legislation', 'cosmetics industry']"
16692,"['approximation of laws', 'cosmetic product', 'industrial research', 'experiment on animals']"
16693,"['pesticide residue', 'marketing standard', 'consumer protection', 'foodstuffs legislation', 'food safety']"
16694,"[""jewellery and goldsmith's articles"", 'health legislation', 'nickel', 'dangerous substance']"
16695,"['approximation of laws', 'marketing restriction', 'chemical product', 'aircraft', 'fire protection', 'technological change']"
16696,"['marketing standard', 'pharmaceutical product', 'plant health product']"
16697,"['reduction of gas emissions', 'greenhouse gas', 'atmospheric pollution', 'pollution control measures', 'tradeable emission permit', 'Community environmental policy']"
16698,"['protection of plant life', 'import', 'wood product', 'originating product', 'third country', 'plant disease', 'plant health control', 'plant health legislation']"
16699,"['plant health control', 'protection of plant life', 'plant health legislation', 'surveillance concerning imports']"
16700,"['approximation of laws', 'motor vehicle', 'electromagnetic interference', 'testing', 'electronic equipment', 'EC conformity marking', 'vehicle registration']"
16701,"['customs regulations', 'customs document', 'export licence', 're-export', 'plant health control']"
16702,"['administrative cooperation', 'direct tax', 'excise duty', 'insurance premium', 'tax system']"
16703,"['non-ferrous metal', 'metal pollution', 'atmospheric pollution', 'semi-metal', 'hydrocarbon', 'environmental law', 'health policy', 'environmental standard', 'environmental monitoring']"
16704,"['approximation of laws', 'European standard', 'electro-magnetic equipment', 'single market']"
16705,"['securities', 'stock-exchange listing', 'dissemination of information', 'publication', 'official document', 'stock exchange', 'official market', 'investment', 'consumer information']"
16706,"['approximation of laws', 'transport of dangerous goods', 'rail transport', 'international transport', 'national implementation of Community law', 'information transfer']"
16707,"['approximation of laws', 'transport of dangerous goods', 'road transport', 'international transport', 'national implementation of Community law', 'information transfer']"
16708,"['transport of dangerous goods', 'road transport', 'safety standard', 'transport document', 'transport safety']"
16709,"['equality between men and women', 'equal treatment', 'sexual discrimination', 'provision of services', 'service industry', 'insurance company', 'financial institution']"
16710,"['foreign national', 'third country', 'residence permit', 'foreign student', 'vocational training', 'unpaid work', 'Community migration policy']"
16711,"['food safety', 'consumer protection', 'food inspection', 'pesticide residue', 'marketing standard', 'fruit', 'vegetable', 'oleaginous plant', 'tea', 'hops', 'potato']"
16712,"['animal nutrition', 'microorganism', 'chemical compound', 'food chemistry', 'protein products', 'national implementation of Community law']"
16713,"['seed', 'originating product', 'third country', 'testing', 'Community certification', 'self-employed person', 'marketing', 'labelling', 'packaging']"
16714,"['European Central Bank', 'central bank', 'information transfer', 'financial statistics', 'data collection']"
16715,"['European Central Bank', 'central bank', 'foreign-exchange reserves', 'third country', 'international organisation']"
16716,"['euro', 'paper money', 'issuing of currency', 'European Central Bank', 'central bank']"
16717,"['European Central Bank', 'central bank', 'foreign-exchange reserves', 'third country', 'international organisation', 'euro', 'participating country', 'non-participating country']"
16718,"['Eurojust', 'rules of procedure', 'Community control', 'EC body and agency']"
16719,"['EC Court of Justice', 'administrative procedure', 'operation of the Institutions', 'rules of procedure']"
16720,"['Europol', 'budget', 'inclusion in the budget']"
16721,"['EC Economic and Social Committee', 'rules of procedure']"
16722,"['State aid', 'aid to undertakings', 'small and medium-sized enterprises', 'agro-industry', 'agricultural product', 'marketing']"
16723,"['EAGGF Guarantee Section', 'Community control', 'Community financing', 'financial control', 'management audit']"
16724,"['inland waterway transport', 'transport regulations', 'transport infrastructure', 'network of navigable waterways']"
16725,"['supply balance sheet', 'Community aid', 'supply', 'agricultural product', 'peripheral region', 'Azores', 'Madeira', 'Canary Islands', 'French Overseas Departments']"
16726,"['Community statistics', 'income', 'living conditions', 'household', 'statistical method']"
16727,"['international sanctions', 'Afghanistan', 'air transport', 'foreign capital', 'economic sanctions', 'UN Security Council']"
16728,"['sheep', 'goat', 'health control', 'veterinary legislation', 'traceability']"
16729,"['fishing fleet', 'common fisheries policy', 'data collection', 'EU country']"
16730,"['EAGGF Guarantee Section', 'rural development', 'accession to the European Union', 'Eastern Europe', 'Baltic States', 'Cyprus', 'Malta']"
16731,"['Community statistics', 'income', 'living conditions', 'household', 'statistical method']"
16732,"['family', 'working life', 'European social policy', 'data collection']"
16733,"['tariff quota', 'agricultural product', 'originating product', 'Morocco']"
16734,"['sugar', 'syrup', 'production quota', 'common organisation of markets']"
16735,"['common organisation of markets', 'sugar']"
16736,"['Community statistics', 'iron and steel industry', 'statistical method', 'data collection']"
16737,"['customs duties', 'import', 'milk', 'milk product', 'tariff quota']"
16738,"['tariff quota', 'quantitative restriction', 'agricultural product', 'originating product', 'Egypt']"
16739,"['tariff quota', 'quantitative restriction', 'agricultural product', 'originating product', 'Israel']"
16740,"['milk', 'milk product', 'Azores', 'Madeira', 'agricultural levy', 'aid system']"
16741,"['import restriction', 'iron and steel product', 'originating product', 'Russia']"
16742,"['sugar', 'enlargement of the Union', 'accession to the European Union', 'trade policy', 'agricultural trade']"
16743,"['European official', 'third country', 'pay', 'cost of living']"
16744,"['genetically modified organism', 'market approval', 'marketing standard']"
16745,"['export licence', 'milk', 'milk product']"
16746,"['approximation of laws', 'national implementation of Community law', 'air safety', 'technical specification']"
16747,"['marketing', 'plant propagation', 'forestry holding', 'plant health legislation']"
16748,"['import', 'originating product', 'anti-subsidy proceeding', 'textile product', 'India']"
16749,"['auction sale', 'ethanol', 'intervention agency', 'motor fuel']"
16750,"['marketing standard', 'pip fruit']"
16751,"['marketing standard', 'pip fruit']"
16752,"['export licence', 'import licence', 'sugar', 'common organisation of markets', 'Eastern Europe', 'Baltic States', 'Cyprus', 'Malta']"
16753,"['world market price', 'cotton']"
16754,"['international sanctions', 'economic sanctions', 'foreign capital', 'air transport', 'trade restriction', 'terrorism', 'Afghanistan', 'international affairs']"
16755,"['fruit', 'vegetable', 'market intervention', 'withdrawal from the market']"
16756,"['rules of procedure', 'air safety', 'EC body and agency']"
16757,"['wine', 'analytical chemistry', 'fruit product', 'alcohol', 'product quality']"
16758,"['export licence', 'pigmeat']"
16759,"['CFSP', 'Sudan', 'international sanctions', 'military equipment', 'military cooperation', 'technical cooperation', 'financial aid', 'humanitarian aid']"
16760,"['designation of origin', 'location of production', 'product designation', 'soft fruit', 'cheese', 'Aquitaine', 'Castile-Leon']"
16761,"['customs inspection', 'veterinary inspection', 'import', 'originating product', 'third country', 'animal product', 'health certificate']"
16762,"['Community statistics', 'agricultural statistics', 'statistical method', 'common agricultural policy', 'economic accounts for agriculture']"
16763,"['merger control', 'economic concentration', 'competition policy', 'competition', 'competition law']"
16764,"['Community financing', 'research body', 'public health', 'veterinary drug', 'disease prevention']"
16765,"['international sanctions', 'economic sanctions', 'foreign capital', 'air transport', 'trade restriction', 'terrorism', 'Afghanistan', 'CFSP', 'international affairs']"
16766,"['Combined Nomenclature', 'confectionery product']"
16767,"['Aegean Islands', 'aid system', 'cereal product', 'cereals', 'supply', 'supply balance sheet']"
16768,"['marketing standard', 'stone fruit']"
16769,"['quantitative restriction', 'originating product', 'China', 'footwear industry', 'ceramics', 'toilet article']"
16770,"['production refund', 'starch', 'potato']"
16771,"['agricultural product', 'cheese', 'Sweden', 'designation of origin', 'product designation']"
16772,"['butter', 'private stock', 'storage premium', 'intervention agency']"
16773,"['tariff quota', 'agricultural product', 'chemical product', 'industrial product']"
16774,"['tariff quota', 'EC transitional period', 'enlargement of the Union', 'bulb vegetable', 'import licence']"
16775,"['tariff quota', 'import licence', 'originating product', 'third country', 'bulb vegetable']"
16776,"['agricultural trade', 'agricultural product', 'accession to the European Union', 'Baltic States', 'Cyprus', 'Malta', 'Eastern Europe']"
16777,"['Combined Nomenclature', 'mineral oil']"
16778,"['international sanctions', 'Liberia', 'trade restriction', 'military equipment', 'precious stones', 'tropical wood']"
16779,"['anti-dumping duty', 'import', 'piping', 'tube', 'originating product', 'Romania']"
16780,"['anti-dumping duty', 'import', 'chemical product', 'originating product', 'China', 'India']"
16781,"['anti-dumping legislation', 'anti-dumping measure', 'import', 'originating product', 'packaging product', 'plastics', 'China', 'India', 'Indonesia', 'Thailand']"
16782,"['import policy', 'textile product', 'third country', 'originating product', 'quantitative restriction']"
16783,"['air transport', 'consumer protection', 'carrier', 'indemnification', 'approximation of laws']"
16784,"['EC trade agreement', 'Macao', 'textile product', 'clothing', 'quantitative restriction']"
16785,"['EC trade agreement', 'China', 'textile product', 'clothing', 'quantitative restriction']"
16786,"['drug traffic', 'psychotropic substance', 'pharmaceutical product', 'market approval', 'approximation of laws', 'cooperation policy', 'EU country']"
16787,"['award of contract', 'beef', 'intervention agency']"
16788,"['animal nutrition', 'food additive', 'foodstuffs legislation', 'poultry']"
16789,"['animal nutrition', 'food additive', 'foodstuffs legislation', 'laying poultry']"
16790,"['import', 'live animal', 'veterinary inspection', 'health certificate', 'customs regulations']"
16791,"['import', 'anti-dumping duty', 'plastics', 'thin sheet', 'originating product', 'India', 'fraud against the Community']"
16792,"['preparation for market', 'product diversification', 'foodstuff', 'consumer protection', 'approximation of laws', 'brand name']"
16793,"['product designation', 'designation of origin', 'location of production', 'pastry-making', 'Balearic Islands']"
16794,"['tariff quota', 'originating product', 'China', 'footwear industry', 'ceramics', 'toilet article']"
16795,"['international sanctions', 'economic sanctions', 'military equipment', 'human rights', 'technical cooperation']"
16796,"['viticulture', 'wine', 'product designation', 'preparation for market', 'labelling', 'designation of origin']"
16797,"['Community statistics', 'statistical method', 'waste disposal', 'waste management', 'derogation from Community law', 'Austria', 'France', 'Luxembourg']"
16798,"['market intervention', 'butter', 'cream', 'intervention price', 'intervention stock']"
16799,"['agricultural product', 'export licence', 'import licence']"
16800,"['veterinary drug', 'animal product', 'foodstuffs legislation']"
16801,"['import licence', 'export licence', 'beef']"
16802,"['import licence', 'poultrymeat', 'tariff quota', 'CCT duties', 'EC association agreement', 'Israel']"
16803,"['aid system', 'vocational training', 'aid to undertakings']"
16804,"['aid to undertakings', 'research and development', 'aid system']"
16805,"['tariff quota', 'live animal', 'sheep', 'goat', 'sheepmeat', 'goatmeat']"
16806,"['immigration', 'EU police cooperation', 'illegal migration', 'information transfer']"
16807,"['Schengen Information System', 'Schengen Agreement', 'guide', 'legislation']"
16808,"['tariff quota', 'fishery product']"
16809,"['designation of origin', 'product designation', 'product quality', 'information']"
16810,"['Combined Nomenclature', 'CCT duties']"
16811,"['Combined Nomenclature', 'fruit product', 'vegetable product']"
16812,"['designation of origin', 'product designation', 'product quality', 'location of production', 'United Kingdom', 'sea fish']"
16813,"['international sanctions', 'economic sanctions', 'foreign capital', 'air transport', 'terrorism', 'trade restriction', 'Afghanistan', 'CFSP']"
16814,"['organic farming', 'agricultural product', 'foodstuff', 'labelling']"
16815,"['common organisation of markets', 'flax', 'hemp', 'textile fibre']"
16816,"['anti-dumping measure', 'import', 'piping', 'originating product', 'China', 'Sri Lanka']"
16817,"['anti-dumping measure', 'import', 'piping', 'originating product', 'China', 'Indonesia']"
16818,"['anti-dumping duty', 'import', 'textile product', 'cotton', 'originating product', 'Pakistan']"
16819,"['anti-dumping duty', 'import', 'semi-metal', 'originating product', 'China']"
16820,"['recruitment', 'European official', 'EC competition', 'enlargement of the Union', 'accession to the European Union']"
16821,"['olive oil', 'import licence', 'translation', 'official language', 'accession to the European Union']"
16822,"['air transport', 'transport company', 'competition', 'inter-company agreement']"
16823,"['fishing rights', 'sea fish', ""ship's flag"", 'Spain', 'fishing area']"
16824,"['tariff quota', 'import', 'tropical fruit', 'accession to the European Union', 'enlargement of the Union']"
16825,"['IMO', 'maritime safety', 'pollution from ships', 'EC committee', 'prevention of pollution', 'maritime law', 'international standard', 'Community law']"
16826,"['common organisation of markets', 'fruit product', 'vegetable product', 'aid system']"
16827,"['European trademark', 'trademark law']"
16828,"['stock', 'sea fish', 'fishery resources', 'conservation of fish stocks', 'common fisheries policy']"
16829,"['withdrawal price', 'selling price', 'fishery product']"
16830,"['selling price', 'fishery product']"
16831,"['reference price', 'fishery product']"
16832,"['aid system', 'fishery product']"
16833,"['aid system', 'private stock', 'fishery product']"
